Ca_mV,N_mV,temp,K,K_mV,EC,N,time,pH,Ca,
-250.0,295.0,0.0,583.47,412.0,137.53,321.58,2015-04-02 12:45:23.363000,319.0,245.16,
-250.0,295.0,0.0,584.89,413.0,137.74,321.58,2015-04-02 12:45:24.368000,319.0,245.16,
-250.0,295.0,0.0,584.89,413.0,137.74,321.58,2015-04-02 12:45:25.419000,321.26,245.21,
-250.0,296.0,0.0,585.11,414.0,137.74,322.68,2015-04-02 12:45:26.454000,321.26,245.21,
-250.0,296.0,0.0,584.95,413.0,137.74,322.68,2015-04-02 12:45:27.459000,321.26,245.11,
-250.0,296.0,0.0,584.95,413.0,137.74,322.68,2015-04-02 12:45:28.464000,321.26,245.21,
-250.0,294.0,0.0,585.11,414.0,137.79,320.68,2015-04-02 12:45:29.586000,321.26,245.21,
-250.0,294.0,0.0,585.11,414.0,137.79,320.68,2015-04-02 12:45:30.613000,321.63,245.11,
-250.0,294.0,0.0,584.95,413.0,137.79,320.68,2015-04-02 12:45:31.618000,321.63,245.11,
-250.0,294.0,0.0,584.58,413.0,136.95,321.05,2015-04-02 12:45:32.623000,321.63,245.05,
-250.0,294.0,0.0,584.58,413.0,136.95,321.05,2015-04-02 12:45:33.713000,320.0,245.05,
-250.0,295.0,0.0,584.58,413.0,136.95,321.84,2015-04-02 12:45:34.721000,320.0,245.05,
-250.0,295.0,0.0,584.58,413.0,136.95,321.84,2015-04-02 12:45:35.726000,320.0,245.11,
-250.0,295.0,0.0,584.58,413.0,136.95,321.84,2015-04-02 12:45:36.731000,320.0,245.11,
-250.0,297.0,0.0,586.42,415.0,136.68,324.05,2015-04-02 12:45:37.781000,320.0,245.21,
-250.0,297.0,0.0,586.42,415.0,136.68,324.05,2015-04-02 12:45:38.791000,321.37,245.21,
-250.0,297.0,0.0,586.16,415.0,136.68,324.05,2015-04-02 12:45:39.797000,321.37,245.21,
-250.0,298.0,0.0,586.16,415.0,136.68,324.42,2015-04-02 12:45:40.802000,320.63,245.0,
-250.0,297.0,0.0,586.16,415.0,137.05,323.47,2015-04-02 12:45:41.848000,320.63,245.0,
-250.0,294.0,0.0,586.16,415.0,137.05,320.21,2015-04-02 12:45:42.854000,320.63,244.68,
-250.0,295.0,0.0,586.16,415.0,137.05,321.21,2015-04-02 12:45:43.860000,320.63,244.68,
-250.0,297.0,0.0,584.74,413.0,136.58,323.47,2015-04-02 12:45:44.866000,320.63,244.68,
-250.0,297.0,0.0,584.74,413.0,136.58,323.26,2015-04-02 12:45:45.894000,318.42,244.79,
-250.0,296.0,0.0,586.32,415.0,136.58,322.63,2015-04-02 12:45:46.899000,318.42,244.79,
-250.0,296.0,0.0,584.74,413.0,137.58,322.63,2015-04-02 12:45:47.904000,321.0,244.95,
-250.0,296.0,0.0,584.74,413.0,137.58,322.63,2015-04-02 12:45:48.910000,321.0,245.0,
-250.0,296.0,0.0,584.58,413.0,137.58,322.63,2015-04-02 12:45:49.929000,321.0,245.0,
-250.0,294.0,0.0,584.58,413.0,137.58,320.79,2015-04-02 12:45:50.934000,321.0,245.0,
-250.0,294.0,0.0,583.11,412.0,136.0,320.79,2015-04-02 12:45:51.940000,321.0,245.11,
-250.0,294.0,0.0,584.58,413.0,136.0,320.79,2015-04-02 12:45:52.945000,319.05,245.11,
-250.0,294.0,0.0,584.58,413.0,136.0,320.79,2015-04-02 12:45:54.125000,319.05,245.05,
-250.0,294.0,0.0,584.95,413.0,137.95,320.79,2015-04-02 12:45:55.141000,319.05,245.05,
-250.0,296.0,0.0,584.95,413.0,137.95,322.95,2015-04-02 12:45:56.147000,319.05,245.11,
-250.0,296.0,0.0,584.95,413.0,137.95,322.95,2015-04-02 12:45:57.160000,319.05,245.47,
-250.0,296.0,0.0,584.95,413.0,137.84,322.95,2015-04-02 12:45:58.166000,319.53,245.47,
-249.0,296.0,0.0,584.95,413.0,137.84,322.95,2015-04-02 12:45:59.170000,319.53,246.0,
-250.0,295.0,0.0,585.47,414.0,136.21,321.47,2015-04-02 12:46:00.175000,319.32,245.47,
-250.0,295.0,0.0,585.47,414.0,136.21,321.37,2015-04-02 12:46:01.180000,319.32,245.0,
-250.0,295.0,0.0,585.47,414.0,136.21,321.37,2015-04-02 12:46:02.188000,319.42,245.0,
-250.0,295.0,0.0,584.37,413.0,136.21,321.37,2015-04-02 12:46:03.194000,319.32,244.58,
-250.0,296.0,0.0,584.37,413.0,136.21,323.05,2015-04-02 12:46:04.199000,319.11,244.58,
-250.0,297.0,0.0,584.37,413.0,136.53,323.37,2015-04-02 12:46:05.205000,319.11,245.11,
-249.0,297.0,0.0,584.37,413.0,136.53,323.37,2015-04-02 12:46:06.215000,319.42,245.89,
-249.0,296.0,0.0,585.58,414.0,136.53,323.05,2015-04-02 12:46:07.220000,318.95,245.89,
-249.0,296.0,0.0,585.58,414.0,136.26,322.79,2015-04-02 12:46:08.225000,318.95,246.0,
-249.0,296.0,0.0,585.58,414.0,135.84,322.63,2015-04-02 12:46:09.231000,318.95,245.89,
-250.0,295.0,0.0,586.63,415.0,135.37,321.95,2015-04-02 12:46:10.237000,318.95,245.42,
-250.0,295.0,0.0,586.63,415.0,134.79,321.63,2015-04-02 12:46:11.242000,318.95,245.05,
-250.0,295.0,0.0,583.84,412.0,134.79,321.16,2015-04-02 12:46:12.248000,316.42,245.05,
-250.0,295.0,0.0,583.84,412.0,133.95,321.16,2015-04-02 12:46:13.254000,316.42,245.05,
-250.0,295.0,0.0,583.84,412.0,133.95,321.16,2015-04-02 12:46:14.409000,320.74,245.05,
-250.0,295.0,0.0,583.84,412.0,133.95,321.16,2015-04-02 12:46:15.421000,320.74,245.05,
-250.0,295.0,0.0,584.74,413.0,135.32,321.16,2015-04-02 12:46:16.427000,320.74,245.21,
-250.0,295.0,0.0,584.74,413.0,135.32,321.84,2015-04-02 12:46:17.448000,320.74,245.21,
-250.0,295.0,0.0,584.74,413.0,139.47,321.84,2015-04-02 12:46:18.461000,323.63,245.05,
-250.0,295.0,0.0,584.74,413.0,139.26,321.84,2015-04-02 12:46:19.508000,323.63,244.79,
-250.0,295.0,0.0,584.74,413.0,138.05,321.89,2015-04-02 12:46:20.533000,323.63,244.79,
-250.0,295.0,0.0,584.63,413.0,138.05,321.84,2015-04-02 12:46:21.539000,324.63,244.79,
-250.0,296.0,0.0,585.0,413.0,138.05,322.21,2015-04-02 12:46:22.543000,324.63,245.11,
-250.0,296.0,0.0,585.0,413.0,136.63,322.21,2015-04-02 12:46:23.668000,322.05,245.11,
-249.0,296.0,0.0,585.89,414.0,136.63,322.21,2015-04-02 12:46:24.680000,322.95,245.79,
-249.0,295.0,0.0,585.89,414.0,136.63,321.58,2015-04-02 12:46:25.686000,322.95,246.0,
-249.0,294.0,0.0,585.89,414.0,137.05,320.89,2015-04-02 12:46:26.691000,322.95,246.0,
-249.0,294.0,0.0,583.53,412.0,137.05,320.89,2015-04-02 12:46:27.735000,322.95,245.79,
-249.0,294.0,0.0,583.53,412.0,137.05,320.89,2015-04-02 12:46:28.741000,322.95,245.79,
-250.0,294.0,0.0,583.53,412.0,137.05,320.89,2015-04-02 12:46:29.747000,320.11,244.89,
-250.0,294.0,0.0,583.53,412.0,137.05,320.89,2015-04-02 12:46:30.753000,320.11,244.89,
-250.0,295.0,0.0,586.11,415.0,137.0,321.79,2015-04-02 12:46:31.873000,320.11,244.89,
-250.0,295.0,0.0,586.11,415.0,137.0,321.79,2015-04-02 12:46:32.893000,320.21,244.89,
-250.0,295.0,0.0,586.11,415.0,136.11,321.79,2015-04-02 12:46:33.899000,320.21,244.89,
-250.0,295.0,0.0,585.79,414.0,136.11,321.79,2015-04-02 12:46:34.905000,320.21,244.74,
-250.0,295.0,0.0,585.79,414.0,136.11,321.79,2015-04-02 12:46:35.959000,320.21,244.74,
-250.0,294.0,0.0,585.53,414.0,136.42,320.26,2015-04-02 12:46:36.968000,320.21,244.74,
-250.0,294.0,0.0,584.95,413.0,136.42,320.26,2015-04-02 12:46:37.973000,319.32,244.74,
-250.0,294.0,0.0,584.95,413.0,136.42,320.26,2015-04-02 12:46:38.977000,319.32,245.0,
-250.0,296.0,0.0,584.95,413.0,136.42,322.58,2015-04-02 12:46:40.109000,319.32,245.0,
-250.0,296.0,0.0,584.95,413.0,136.42,322.58,2015-04-02 12:46:41.125000,319.32,245.0,
-250.0,296.0,0.0,585.0,413.0,135.11,322.58,2015-04-02 12:46:42.132000,319.32,245.05,
-250.0,296.0,0.0,585.0,413.0,135.11,322.58,2015-04-02 12:46:43.145000,315.32,245.05,
-250.0,297.0,0.0,585.0,413.0,136.42,323.47,2015-04-02 12:46:44.166000,319.58,245.05,
-250.0,295.0,0.0,585.0,413.0,137.79,321.63,2015-04-02 12:46:45.172000,319.58,245.05,
-249.0,295.0,0.0,585.0,413.0,138.42,321.63,2015-04-02 12:46:46.202000,319.58,245.79,
-249.0,295.0,0.0,584.05,413.0,138.42,321.63,2015-04-02 12:46:47.207000,319.58,245.79,
-250.0,294.0,0.0,584.05,413.0,138.42,320.89,2015-04-02 12:46:48.220000,319.58,244.58,
-250.0,294.0,0.0,584.05,413.0,137.11,320.89,2015-04-02 12:46:49.459000,319.0,244.58,
-249.0,294.0,0.0,584.05,413.0,137.11,320.89,2015-04-02 12:46:50.466000,322.68,245.79,
-250.0,294.0,0.0,584.05,413.0,137.11,320.89,2015-04-02 12:46:51.469000,322.68,245.21,
-250.0,294.0,0.0,583.89,412.0,136.63,320.89,2015-04-02 12:46:52.475000,322.68,245.21,
-250.0,296.0,0.0,583.89,412.0,136.63,322.21,2015-04-02 12:46:53.577000,322.68,245.21,
-250.0,296.0,0.0,583.47,412.0,136.05,322.21,2015-04-02 12:46:54.583000,322.68,245.21,
-250.0,296.0,0.0,583.47,412.0,136.05,322.21,2015-04-02 12:46:55.588000,320.53,245.21,
-250.0,296.0,0.0,583.47,412.0,136.05,322.21,2015-04-02 12:46:56.594000,320.53,245.26,
-250.0,295.0,0.0,586.47,415.0,136.63,321.53,2015-04-02 12:46:57.634000,320.53,245.26,
-250.0,295.0,0.0,586.47,415.0,136.63,321.16,2015-04-02 12:46:58.639000,320.53,245.26,
-250.0,294.0,0.0,586.47,415.0,136.63,320.58,2015-04-02 12:46:59.644000,320.53,245.26,
-250.0,294.0,0.0,586.89,415.0,136.63,320.58,2015-04-02 12:47:00.649000,320.0,245.26,
-250.0,293.0,0.0,587.21,416.0,136.63,319.95,2015-04-02 12:47:01.712000,320.0,245.37,
-250.0,293.0,0.0,583.37,412.0,135.37,319.95,2015-04-02 12:47:02.717000,320.0,245.37,
-250.0,293.0,0.0,583.37,412.0,139.37,319.95,2015-04-02 12:47:03.723000,323.37,245.53,
-250.0,293.0,0.0,582.89,411.0,140.47,319.95,2015-04-02 12:47:04.728000,323.74,245.53,
-250.0,293.0,0.0,582.89,411.0,141.79,319.95,2015-04-02 12:47:05.754000,324.11,245.37,
-250.0,295.0,0.0,582.89,411.0,141.79,321.37,2015-04-02 12:47:06.759000,324.47,245.11,
-250.0,295.0,0.0,584.37,413.0,141.79,322.0,2015-04-02 12:47:07.764000,324.47,245.11,
-250.0,295.0,0.0,584.37,413.0,136.63,322.0,2015-04-02 12:47:08.770000,324.11,245.0,
-250.0,295.0,0.0,585.79,414.0,136.63,322.0,2015-04-02 12:47:09.813000,318.79,245.0,
-250.0,295.0,0.0,586.16,415.0,136.37,322.0,2015-04-02 12:47:10.818000,318.0,245.0,
-250.0,295.0,0.0,586.16,415.0,136.37,322.0,2015-04-02 12:47:11.824000,318.0,245.0,
-250.0,295.0,0.0,586.16,415.0,136.37,321.42,2015-04-02 12:47:12.829000,318.0,245.0,
-250.0,295.0,0.0,586.16,415.0,136.37,321.42,2015-04-02 12:47:13.847000,318.84,245.05,
-250.0,295.0,0.0,584.47,413.0,135.84,321.42,2015-04-02 12:47:14.863000,318.84,245.05,
-250.0,295.0,0.0,584.47,413.0,135.84,321.42,2015-04-02 12:47:15.867000,320.68,245.05,
-250.0,295.0,0.0,584.47,413.0,135.84,321.42,2015-04-02 12:47:16.872000,320.68,245.0,
-250.0,295.0,0.0,584.74,413.0,137.21,321.37,2015-04-02 12:47:17.895000,320.68,245.0,
-250.0,295.0,0.0,584.74,413.0,137.21,321.37,2015-04-02 12:47:18.901000,320.68,245.0,
-250.0,295.0,0.0,584.74,413.0,137.21,321.37,2015-04-02 12:47:19.906000,320.68,245.0,
-250.0,295.0,0.0,584.74,413.0,137.21,321.37,2015-04-02 12:47:20.911000,318.05,244.63,
-249.0,295.0,0.0,584.74,413.0,137.21,321.37,2015-04-02 12:47:21.925000,318.05,245.79,
-250.0,295.0,0.0,585.21,414.0,136.26,321.53,2015-04-02 12:47:22.930000,318.05,245.32,
-250.0,295.0,0.0,585.21,414.0,136.26,321.53,2015-04-02 12:47:23.936000,319.0,245.32,
-250.0,295.0,0.0,585.21,414.0,136.26,321.53,2015-04-02 12:47:24.941000,319.0,245.58,
-250.0,296.0,0.0,585.63,414.0,136.26,322.37,2015-04-02 12:47:25.966000,319.0,245.58,
-250.0,296.0,0.0,585.63,414.0,136.26,322.37,2015-04-02 12:47:26.979000,319.0,245.32,
-250.0,297.0,0.0,585.32,414.0,136.32,323.84,2015-04-02 12:47:27.984000,319.0,245.16,
-250.0,297.0,0.0,585.32,414.0,136.32,323.95,2015-04-02 12:47:28.989000,322.53,245.0,
-250.0,297.0,0.0,585.32,414.0,136.32,323.84,2015-04-02 12:47:30.079000,322.53,244.95,
-250.0,297.0,0.0,585.32,414.0,136.11,323.53,2015-04-02 12:47:31.174000,322.53,245.0,
-250.0,297.0,0.0,585.32,414.0,136.11,323.53,2015-04-02 12:47:32.180000,321.63,245.0,
-250.0,295.0,0.0,585.26,414.0,136.11,321.42,2015-04-02 12:47:33.185000,321.63,245.11,
-249.0,295.0,0.0,585.26,414.0,135.95,321.42,2015-04-02 12:47:34.235000,318.11,245.89,
-249.0,295.0,0.0,585.26,414.0,135.84,321.42,2015-04-02 12:47:35.241000,318.11,245.89,
-250.0,295.0,0.0,583.47,412.0,138.63,321.42,2015-04-02 12:47:36.247000,318.11,245.32,
-250.0,295.0,0.0,583.47,412.0,138.47,321.42,2015-04-02 12:47:37.252000,318.11,245.32,
-250.0,295.0,0.0,583.47,412.0,138.21,321.42,2015-04-02 12:47:38.289000,318.11,245.32,
-250.0,295.0,0.0,585.95,414.0,138.21,321.42,2015-04-02 12:47:39.296000,318.89,245.11,
-250.0,295.0,0.0,585.95,414.0,138.21,321.42,2015-04-02 12:47:40.302000,318.89,244.95,
-250.0,295.0,0.0,585.95,414.0,136.79,321.42,2015-04-02 12:47:41.307000,318.89,244.95,
-250.0,295.0,0.0,585.95,414.0,136.79,321.42,2015-04-02 12:47:42.353000,318.89,244.95,
-250.0,293.0,0.0,586.68,415.0,136.79,320.05,2015-04-02 12:47:43.359000,318.89,244.95,
-250.0,293.0,0.0,583.68,412.0,136.79,320.05,2015-04-02 12:47:44.365000,320.0,245.11,
-250.0,293.0,0.0,586.16,415.0,138.21,320.05,2015-04-02 12:47:45.370000,323.21,245.11,
-250.0,293.0,0.0,586.16,415.0,138.21,320.05,2015-04-02 12:47:46.388000,323.21,245.11,
-250.0,295.0,0.0,586.16,415.0,138.32,321.68,2015-04-02 12:47:47.394000,324.32,245.05,
-250.0,297.0,0.0,586.16,415.0,139.74,323.21,2015-04-02 12:47:48.400000,324.0,245.05,
-250.0,295.0,0.0,586.16,415.0,139.74,321.68,2015-04-02 12:47:49.405000,324.0,245.05,
-250.0,295.0,0.0,584.16,413.0,135.21,322.0,2015-04-02 12:47:50.443000,320.37,245.05,
-250.0,295.0,0.0,586.37,415.0,134.68,322.0,2015-04-02 12:47:51.452000,320.37,245.05,
-250.0,295.0,0.0,586.47,415.0,134.68,321.53,2015-04-02 12:47:52.458000,319.74,245.16,
-250.0,294.0,0.0,586.05,414.0,134.68,320.32,2015-04-02 12:47:53.463000,319.74,245.21,
-250.0,295.0,0.0,586.05,414.0,135.84,321.53,2015-04-02 12:47:54.482000,319.74,245.16,
-250.0,295.0,0.0,586.05,414.0,135.84,321.21,2015-04-02 12:47:55.488000,319.74,245.16,
-250.0,294.0,0.0,584.63,413.0,137.21,320.63,2015-04-02 12:47:56.493000,319.74,245.16,
-250.0,295.0,0.0,584.63,413.0,137.21,321.21,2015-04-02 12:47:57.498000,321.47,245.16,
-250.0,296.0,0.0,584.63,413.0,138.11,322.32,2015-04-02 12:47:58.652000,321.68,245.05,
-250.0,295.0,0.0,584.63,413.0,138.11,322.0,2015-04-02 12:47:59.658000,320.05,245.0,
-250.0,296.0,0.0,584.63,413.0,138.11,322.68,2015-04-02 12:48:00.664000,320.05,244.89,
-250.0,296.0,0.0,583.32,412.0,136.95,322.68,2015-04-02 12:48:01.670000,320.05,245.0,
-250.0,295.0,0.0,583.32,412.0,136.95,322.0,2015-04-02 12:48:02.768000,318.0,244.89,
-250.0,295.0,0.0,583.32,412.0,136.79,322.0,2015-04-02 12:48:03.774000,318.0,245.0,
-250.0,295.0,0.0,583.68,412.0,136.53,322.11,2015-04-02 12:48:04.780000,317.21,245.37,
-250.0,294.0,0.0,583.68,412.0,136.53,320.47,2015-04-02 12:48:05.785000,317.21,245.37,
-250.0,295.0,0.0,584.63,413.0,142.95,322.0,2015-04-02 12:48:08.821000,326.0,245.05,
-250.0,295.0,0.0,584.63,413.0,143.79,322.0,2015-04-02 12:48:09.825000,327.89,245.05,
-250.0,294.0,0.0,584.63,413.0,141.63,321.11,2015-04-02 12:48:10.844000,326.0,245.05,
-250.0,294.0,0.0,582.47,411.0,139.0,321.11,2015-04-02 12:48:11.854000,325.16,244.58,
-250.0,294.0,0.0,583.21,412.0,137.53,321.11,2015-04-02 12:48:12.859000,322.63,244.58,
-250.0,294.0,0.0,584.53,413.0,137.53,321.11,2015-04-02 12:48:13.864000,320.05,244.79,
-250.0,294.0,0.0,584.53,413.0,137.53,321.11,2015-04-02 12:48:15.057000,320.05,244.79,
-250.0,295.0,0.0,584.53,413.0,138.42,321.47,2015-04-02 12:48:16.106000,320.05,244.79,
-250.0,295.0,0.0,584.53,413.0,138.42,321.47,2015-04-02 12:48:17.111000,320.42,244.89,
-250.0,295.0,0.0,584.53,413.0,138.42,321.47,2015-04-02 12:48:18.116000,320.42,244.89,
-250.0,295.0,0.0,584.58,413.0,135.42,321.47,2015-04-02 12:48:19.167000,320.42,245.21,
-250.0,295.0,0.0,584.58,413.0,135.42,321.47,2015-04-02 12:48:20.180000,320.42,245.21,
-250.0,295.0,0.0,584.58,413.0,135.42,321.74,2015-04-02 12:48:21.186000,320.42,245.21,
-250.0,295.0,0.0,584.58,413.0,136.26,321.53,2015-04-02 12:48:22.191000,321.47,245.26,
-250.0,295.0,0.0,584.58,413.0,136.26,321.53,2015-04-02 12:48:23.228000,321.47,245.26,
-250.0,295.0,0.0,583.79,412.0,136.26,321.53,2015-04-02 12:48:24.234000,321.47,244.89,
-250.0,296.0,0.0,583.79,412.0,136.26,322.79,2015-04-02 12:48:25.239000,320.0,244.58,
-250.0,295.0,0.0,583.79,412.0,136.26,321.53,2015-04-02 12:48:26.244000,320.0,245.26,
-250.0,295.0,0.0,584.16,413.0,134.47,322.0,2015-04-02 12:48:27.374000,320.0,244.95,
-250.0,295.0,0.0,584.16,413.0,134.47,321.21,2015-04-02 12:48:28.389000,320.0,244.79,
-250.0,294.0,0.0,584.16,413.0,135.58,320.74,2015-04-02 12:48:29.394000,320.0,244.79,
-250.0,294.0,0.0,584.16,413.0,135.58,320.63,2015-04-02 12:48:30.400000,320.84,244.84,
-250.0,294.0,0.0,584.16,413.0,135.58,320.74,2015-04-02 12:48:31.456000,320.84,244.79,
-250.0,294.0,0.0,585.53,414.0,135.58,320.74,2015-04-02 12:48:32.463000,320.84,244.79,
-250.0,295.0,0.0,585.53,414.0,135.58,321.21,2015-04-02 12:48:33.469000,320.84,244.74,
-250.0,295.0,0.0,585.53,414.0,135.89,321.21,2015-04-02 12:48:34.474000,320.84,244.84,
-250.0,295.0,0.0,585.53,414.0,135.89,321.21,2015-04-02 12:48:35.511000,319.26,244.63,
-250.0,295.0,0.0,585.42,414.0,135.89,321.21,2015-04-02 12:48:36.521000,319.26,244.63,
-250.0,295.0,0.0,584.05,413.0,135.89,321.21,2015-04-02 12:48:37.526000,319.26,244.63,
-250.0,295.0,0.0,584.05,413.0,135.89,321.21,2015-04-02 12:48:38.530000,319.26,244.63,
-250.0,296.0,0.0,584.05,413.0,136.32,322.26,2015-04-02 12:48:39.655000,319.26,244.63,
-250.0,296.0,0.0,584.05,413.0,136.32,322.26,2015-04-02 12:48:40.684000,321.95,244.79,
-250.0,296.0,0.0,583.32,412.0,135.89,322.26,2015-04-02 12:48:41.689000,321.95,244.79,
-250.0,296.0,0.0,583.32,412.0,134.42,322.26,2015-04-02 12:48:42.693000,320.37,244.74,
-250.0,296.0,0.0,584.26,413.0,136.32,322.26,2015-04-02 12:48:43.877000,320.37,244.74,
-250.0,293.0,0.0,584.26,413.0,136.84,319.68,2015-04-02 12:48:44.883000,320.37,244.58,
-250.0,296.0,0.0,584.26,413.0,136.84,322.32,2015-04-02 12:48:45.889000,320.37,244.58,
-250.0,296.0,0.0,584.26,413.0,136.84,322.89,2015-04-02 12:48:46.895000,320.37,244.74,
-250.0,296.0,0.0,584.26,413.0,136.84,322.89,2015-04-02 12:48:47.975000,318.26,244.58,
-250.0,296.0,0.0,583.84,412.0,136.11,322.89,2015-04-02 12:48:48.982000,318.26,244.58,
-250.0,296.0,0.0,583.84,412.0,136.11,322.89,2015-04-02 12:48:49.988000,320.95,244.84,
-250.0,296.0,0.0,583.37,412.0,136.11,322.68,2015-04-02 12:48:50.992000,320.95,244.84,
-251.0,296.0,0.0,583.21,412.0,136.11,322.68,2015-04-02 12:48:52.174000,320.95,244.32,
-251.0,295.0,0.0,583.21,412.0,136.11,321.89,2015-04-02 12:48:53.180000,320.95,244.32,
-250.0,295.0,0.0,582.89,411.0,135.74,321.47,2015-04-02 12:48:54.186000,320.95,244.84,
-250.0,295.0,0.0,582.89,411.0,135.74,321.47,2015-04-02 12:48:55.191000,318.42,245.0,
-250.0,295.0,0.0,583.21,412.0,135.74,321.89,2015-04-02 12:48:56.261000,318.42,245.05,
-250.0,295.0,0.0,583.32,412.0,135.47,321.89,2015-04-02 12:48:57.268000,318.42,245.05,
-250.0,294.0,0.0,583.32,412.0,135.47,321.0,2015-04-02 12:48:58.274000,318.68,245.05,
-250.0,295.0,0.0,583.37,412.0,133.84,321.16,2015-04-02 12:48:59.279000,318.68,244.84,
-250.0,295.0,0.0,583.37,412.0,133.84,321.16,2015-04-02 12:49:00.285000,319.05,244.63,
-250.0,295.0,0.0,583.63,412.0,133.84,321.16,2015-04-02 12:49:01.300000,319.05,244.63,
-250.0,295.0,0.0,583.63,412.0,137.0,321.16,2015-04-02 12:49:02.306000,321.0,244.63,
-250.0,295.0,0.0,583.63,412.0,137.0,321.58,2015-04-02 12:49:03.310000,321.0,244.63,
-250.0,295.0,0.0,584.95,413.0,137.05,321.58,2015-04-02 12:49:04.443000,321.0,244.63,
-250.0,295.0,0.0,584.95,413.0,137.05,321.58,2015-04-02 12:49:05.450000,322.47,244.89,
-250.0,295.0,0.0,584.95,413.0,137.05,321.37,2015-04-02 12:49:06.455000,322.95,244.63,
-250.0,295.0,0.0,584.95,413.0,138.89,321.37,2015-04-02 12:49:07.459000,322.95,244.63,
-250.0,295.0,0.0,584.95,413.0,139.11,321.37,2015-04-02 12:49:08.566000,327.32,244.79,
-250.0,297.0,0.0,585.26,414.0,139.26,323.53,2015-04-02 12:49:09.574000,327.32,244.84,
-250.0,297.0,0.0,585.26,414.0,139.95,323.53,2015-04-02 12:49:10.579000,327.32,244.84,
-250.0,298.0,0.0,585.26,414.0,139.26,324.42,2015-04-02 12:49:11.584000,325.58,244.84,
-250.0,297.0,0.0,585.26,414.0,139.26,323.53,2015-04-02 12:49:12.727000,323.95,244.84,
-250.0,296.0,0.0,585.26,414.0,134.11,322.53,2015-04-02 12:49:13.737000,314.11,244.84,
-251.0,296.0,0.0,585.11,414.0,134.11,322.53,2015-04-02 12:49:14.742000,314.11,244.37,
-251.0,296.0,0.0,585.11,414.0,134.11,322.53,2015-04-02 12:49:15.747000,314.11,244.37,
-251.0,296.0,0.0,585.11,414.0,134.84,322.32,2015-04-02 12:49:16.863000,315.0,244.37,
-251.0,296.0,0.0,585.11,414.0,134.84,322.53,2015-04-02 12:49:17.875000,320.0,244.47,
-251.0,297.0,0.0,585.11,414.0,135.74,324.21,2015-04-02 12:49:18.881000,320.0,244.53,
-250.0,297.0,0.0,585.26,414.0,136.74,323.58,2015-04-02 12:49:19.886000,320.0,244.58,
-251.0,297.0,0.0,585.26,414.0,136.74,323.58,2015-04-02 12:49:20.960000,321.63,244.53,
-251.0,297.0,0.0,584.68,413.0,136.16,323.58,2015-04-02 12:49:21.967000,321.63,244.53,
-250.0,297.0,0.0,584.68,413.0,136.16,323.58,2015-04-02 12:49:22.972000,320.74,244.68,
-250.0,297.0,0.0,585.26,414.0,136.16,323.21,2015-04-02 12:49:23.978000,320.74,244.68,
-250.0,293.0,0.0,586.05,414.0,135.79,319.47,2015-04-02 12:49:25.204000,320.74,244.79,
-250.0,293.0,0.0,586.05,414.0,135.79,319.47,2015-04-02 12:49:26.211000,320.74,244.95,
-250.0,297.0,0.0,586.05,414.0,135.26,323.21,2015-04-02 12:49:27.217000,320.74,244.79,
-250.0,294.0,0.0,586.05,414.0,135.26,321.11,2015-04-02 12:49:28.222000,319.89,244.95,
-250.0,294.0,0.0,583.79,412.0,135.79,321.11,2015-04-02 12:49:29.287000,319.89,244.95,
-251.0,294.0,0.0,583.79,412.0,136.53,321.11,2015-04-02 12:49:30.293000,319.89,244.26,
-251.0,294.0,0.0,583.79,412.0,136.53,321.11,2015-04-02 12:49:31.298000,319.89,244.26,
-250.0,294.0,0.0,585.74,414.0,136.53,321.11,2015-04-02 12:49:32.303000,319.89,244.84,
-250.0,297.0,0.0,585.74,414.0,136.53,323.32,2015-04-02 12:49:33.388000,319.21,244.84,
-250.0,296.0,0.0,585.74,414.0,134.84,322.89,2015-04-02 12:49:34.394000,319.21,244.84,
-250.0,296.0,0.0,584.58,413.0,134.84,322.89,2015-04-02 12:49:35.400000,319.21,245.47,
-250.0,296.0,0.0,584.58,413.0,134.84,322.89,2015-04-02 12:49:36.405000,319.21,245.47,
-250.0,295.0,0.0,584.58,413.0,136.0,321.42,2015-04-02 12:49:37.410000,319.21,245.21,
-250.0,293.0,0.0,584.58,413.0,136.0,320.0,2015-04-02 12:49:38.416000,321.74,244.79,
-250.0,293.0,0.0,584.58,413.0,136.0,319.68,2015-04-02 12:49:39.421000,321.74,244.79,
-250.0,293.0,0.0,584.89,413.0,135.21,319.68,2015-04-02 12:49:40.459000,321.74,244.79,
-250.0,293.0,0.0,584.89,413.0,135.21,319.68,2015-04-02 12:49:41.469000,319.11,244.79,
-250.0,292.0,0.0,584.89,413.0,135.21,318.89,2015-04-02 12:49:42.475000,319.11,244.58,
-250.0,292.0,0.0,585.16,414.0,135.21,318.89,2015-04-02 12:49:43.480000,319.11,244.58,
-250.0,297.0,0.0,585.16,414.0,135.21,323.58,2015-04-02 12:49:44.690000,319.11,244.58,
-251.0,295.0,0.0,585.16,414.0,134.26,322.11,2015-04-02 12:49:45.695000,319.11,244.53,
-251.0,295.0,0.0,585.16,414.0,134.26,322.11,2015-04-02 12:49:46.700000,316.79,244.53,
-251.0,295.0,0.0,585.16,414.0,134.26,322.11,2015-04-02 12:49:47.706000,316.79,244.53,
-251.0,294.0,0.0,586.26,415.0,136.63,321.11,2015-04-02 12:49:48.731000,316.79,244.53,
